,Unnamed: 0,Event Type,Valid Date,Valid Time,State,Cities,Counties,Dirty
0,1,Ice Storm,1/30/2002,6:00:00,Oklahoma,,,
1,3,Ice Storm,1/29/2002,,,Kansas City,,1
2,4,Ice Storm,1/30/2002,16:00:00,Missouri,,,
3,8,Severe Weather,3/9/2002,0:00:00,Michigan,,,1
4,15,Fire,7/20/2002,12:40:00,New York,,,
5,20,Severe Weather,8/28/2002,14:09:00,Florida,,,
6,22,Hurricane Lily,10/3/2002,3:33:00,Louisiana,,,1
7,24,Winter Storm,11/6/2002,22:00:00,California,,,1
8,27,Ice Storm,11/17/2002,6:00:00,Connecticut,,,1
9,29,Ice Storm,12/3/2002,18:30:00,Arkansas,,,
10,30,Winter Storm,12/11/2002,13:09:00,Virginia,Fredericksburg,,1
11,32,Winter Storm,12/14/2002,11:00:00,California,,,
12,33,Winter Storm,12/19/2002,6:00:00,California,,,
13,34,Winter Storm,12/25/2002,17:00:00,Pennsylvania,,,
14,35,Winter Storm,12/25/2002,10:00:00,Pennsylvania,"Reading, York, Hanover, Hamburg",,
15,43,Winter Ice Storm,2/27/2003,,North Carolina,Piedmont,,1
16,47,Ice Storm,4/3/2003,,Michigan,,,1
17,48,Severe Storm ,4/4/2003,,New York,,,
18,59,Severe Thunderstorms,5/2/2003,,North Carolina,Piedmont,,1
19,62,Severe Thunderstorms,5/2/2003,,Georgia,,,
20,66,Flood,5/15/2003,,Michiga,,,1
21,79,Severe Thunderstorms,7/4/2003,,Wisconsin,,,1
22,80,Severe Thunderstorms,7/4/2003,,Michigan,,,1
23,81,Severe Storms,7/4/2003,,"Ohio, Indiana",,,1
24,82,Severe Storms,7/5/2003,,Illinois,,,1
25,83,Severe Thunderstorms,7/7/2003,,Illinois,,,1
26,84,Severe Thunderstorms,7/8/2003,,Ohio,,,
27,85,Severe Thunderstorms,7/9/2003,,Virginia,,,1
28,87,Severe Storms,7/21/2003,,Pennsylvania,,,
29,111,Severe Thunderstorms,8/26/2003,,Maryland,,"Anne Arundel County, Baltimore County, Calvert County, Carroll County, Howard County, Montgomery County,  Prince George's and Baltimore City.",
30,112,Severe Thunderstorms,8/26/2003,,Maryland,,"Washington, D.C.,  Montgomery County,  Prince Georges County,",
31,115,Hurricane Isabel,9/18/2003,,"North Carolina, Virginia",,,1
32,116,Hurricane Isabel,9/18/2003,,Eastern North Carolina,,,1
33,117,Hurricane Isabel,9/18/2003,,Maryland,,"Baltimore City, Baltimore County, Anne Arundel County, Hartford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County",
34,118,Hurricane Isabel,9/18/2003,,"Maryland, Virginia, Pennsylvania",,,
35,119,Hurricane Isabel,9/18/2003,,North Carolina,,"Triangle, Tridad ",
36,126,Hurricane Isabel,9/18/2003,,Maryland,,"Montgomery County, Prince George's County ",
37,127,Hurricane Isabel,9/18/2003,,All PPL including,,"Williamsport, Harrisburg, Lancaster, Scranton and Allentown areas",1
38,129,Wild Fire,10/26/2003,,California,,San Diego County,
39,131,Tornado,11/5/2003,,Maryland/Virginia border,,,1
40,132,Wind Storm,11/12/2003,,Lower Michigan Peninsula,,,1
41,133,High Winds,11/12/2003,,Northern Illinois,,,1
42,135,High Winds,11/13/2003,,Maryland,,"Baltimore City, Baltimore County, Anne Arundel County, Harford County, Montgomery County, Calvert County, Prince George's County, Carroll County, Howard County",
43,138,Wind Storm,11/13/2003,,Virginia,Richmond,,
44,141,High Winds,12/4/2003,,Eastern portions of King County and Pierce County,,,1
45,147,Earthquake,12/22/2003,,Central California Coast,,,1
46,148,Winter Storm,12/28/2003,,Northern California,,,1
47,158,Winter Storm,1/1/2004,,Northern California,,,1
48,159,Snow Storm,1/7/2004,,King County,,,1
49,162,Ice Storm,1/26/2004,,Central South Carolina,,,1
50,163,Ice Storm,1/26/2004,,Georgia,,,
51,164,Ice Storm,1/26/2004,,Central and Eastern North Carolina and Northern and Eastern South Carolina,,,1
52,165,Ice Storm,1/28/2004,,Maryland,,Harford County,
53,167,Ice Storm,2/5/2004,,"Maryland, Virginia, Pennsylvania",,,
54,170,Winter Storm,2/25/2004,,Northern California,,,1
55,171,Severe Storm,2/26/2004,,Georgia,,,
56,174,Severe Storm,3/7/2004,,"North Carolina, South Carolina",,,
57,178,Thunderstorms,4/10/2004,,Texas,Houston,,
58,180,Strong Winds,4/27/2004,,Washington,,Snohomish County ,
59,182,Heat Storm,5/3/2004,,Central and Southern California,,,1
60,184,Severe Thunderstorms,5/21/2004,,Ohio,"Akron, Youngstown",,
61,185,Severe Thunderstorms,5/21/2004,,Ohio,Cleveland,,
62,194,Severe Thunderstorms,5/21/2004,,Michigan,,"Buchanan, Elkhart, New Buffalo, South Bend, St. Joseph, Three Rivers",
63,195,Severe Thunderstorms,5/21/2004,,Michiga,"Grand Rapids, Kalamazoo, Battle Creek, Jackson, Bronson, Jonesville, Flint",,
64,196,Severe Thunderstorms,5/21/2004,,Southeast Michigan,,,1
65,204,Tornado,6/12/2004,,Nebraska,Lincoln,,
66,207,Thunderstorms,6/23/2004,,"Georgia, Alabama",,,
67,211,Severe Thunderstorms,7/7/2004,,Central Virginia,,,1
68,213,Severe Thunderstorms,7/13/2004,,"West, West Central and Southern Indiana",,,1
69,215,Wildfire,7/20/2004,,"Regions of  San Juan, Caguas, Ponce, Bayamon, Carolina, Arecibo and Mayaguez",,,1
70,216,Severe Thunderstorms,7/21/2004,,Illinois,Chicago,,
71,218,Severe Storms,7/25/2004,,"Georgia, Alabama",,,
72,221,Severe Storm,8/3/2004,,Northern Illinois,,,1
73,247,Hurricane Jeanne,9/15/2004,,Puerto Rico,,,1
74,248,Hurricane Ivan,9/15/2004,,"Florida, Mississippi, Alabama, Georgia",,,
75,249,Hurricane Ivan,9/16/2004,,Alabama,,"Baldwin County, Alabama, Escambia County, Florida, Washington County",
76,250,Hurricane Ivan,9/16/2004,,Western  North and South Carolina,,,1
77,251,Hurricane Ivan,9/17/2004,,Western North Carolina,,,1
78,252,Hurricane Jeanne,9/25/2004,,Florida,Fort Pierce,,
79,253,Hurricane Jeanne,9/26/2004,,Florida,,"Hillsborough, Pasco, Polk County",
80,254,Hurricane Jeanne,9/26/2004,,Florida,"Orlando, St. Cloud, ",,
81,260,Hurricane Jeanne,9/26/2004,,Florida,,"Alachua, Bay, Brevard, Citrus, Columbia, Dixie, Flagler, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Hillsborough, Jefferson, Lafayette, Lake, Leon, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",
82,261,Hurricane Jeanne,9/27/2004,,Georgia,,,
83,276,High Winds,12/1/2004,,Maryland,Baltimore City,"Baltimore County, Anne Arundel County, Hartford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County",
84,292,Winter Storm,1/4/2005,,Eastern one third of the state of Kansas,,,1
85,293,Ice Storm,1/5/2005,,Ohio,"Akron, Mansfield",,
86,294,Winter Ice Storm,1/5/2005,,Indiana Michigan Region - Muncie District,,,1
87,295,Winter Storm,1/7/2005,,Northern California,,,1
88,300,Ice Storm,1/29/2005,,Parts of Alabama and Georgia,,,1
89,301,Ice Storm,1/29/2005,,Georgia,,,
90,309,Wind Storms,3/8/2005,,Eastern and Central North Carolina,,,1
91,311,Winter Storm,4/1/2005,,Ohio,"Cleveland,",,
92,314,Winter Storm,4/23/2005,,Ohio,"Cleveland,",,
93,315,Thunderstorms,4/30/2005,,"Alabama, Georgia",,,
94,341,Hurricane Dennis,7/10/2005,,"Alabama, Mississippi, Florida, Georgia",,,
95,342,Hurricane Dennis,7/10/2005,,Southwest Alabama and Western Panhandle of Florida,,,1
96,345,Severe Thunderstorms,7/23/2005,,Maryland,,"Montgomery, Prince Georges ",
97,346,Severe Thunderstorms,7/27/2005,,Pennsylvania,,"Bucks, Chester, Delaware, Montgomery, Philadelphia County ",
98,347,Severe Thunderstorm,7/27/2005,,Maryland,,"Montgomery, Prince Georges ",
99,348,Severe Thunderstorms,7/27/2005,,Maryland,,"Baltimore County, Anne Arundel County, Prince Georges County ",
100,349,Severe Thunderstorm,7/28/2005,,"North, Carolina",Piedmont,,
101,359,Severe Thunderstorms,8/20/2005,,Northwest Arkansas,,,1
102,372,Severe Storm,9/13/2005,,Southeast Wisconsin and Fox Valley,,,1
103,375,Severe Thunderstorm,9/22/2005,,Southeast Michigan,,,1
104,385,Hurricane Rita,9/23/2005,,West and Southwest Louisiana,,,1
105,386,Hurricane Rita,9/23/2005,,Texas,Houston,,
106,387,Hurricane Rita,9/23/2005,,"Texas, Louisiana, Arkansas, Mississippi",,,
107,388,Hurricane Rita,9/24/2005,,Texas,"Nacogdoches, Lufkin, Tyler, Jacksonville, Rusk, Paris, Commerce, Huntington",,
108,389,Hurricane Rita,9/24/2005,,Louisiana,Shreveport,,
109,394,Hurricane Wilma,10/23/2005,, Florida," Naples, Ft. Myers, Miami, Ft. Lauderdale",,"West Palm Beach, Martin County"
110,395,Hurricane Wilma,10/24/2005,,Florida,,"Collier, Charlotte, Lee",
111,396,Hurricane Wilma ,10/24/2005,,Florida,"Key West, Clewiston, Lake Worth, Ft. Pierce",,
112,397,Hurricane Wilma,10/24/2005,,"Maryland, Virginia, Pennsylvania",,,
113,400,Severe Thunderstorm,11/6/2005,,Southeast Michigan,,,1
114,401,Severe Thunderstorms,11/12/2005,,Southeast Wisconsin,,,1
115,402,Severe Thunderstorm,11/12/2005,,Western and Central portions of Michigan's Lower Peninsula,,,1
116,411,Ice Storm,12/15/2005,,North Carolina,Piedmont,,1
117,412,Ice Storm,12/15/2005,,Northeast Georgia,,,1
118,413,Severe Storms,12/31/2005,,Northern and Central California,,,1
119,418,High Winds,1/14/2006,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia, Bucks County",
120,419,Severe Storm,1/18/2006,,Southern and Central Maine,,,1
121,421,Strong Winds,2/4/2006,,Washington,,Snohomish County,
122,422,Severe Windstorm,2/4/2006,,Western Washington,,,1
123,427,Severe Snow Storm,2/12/2006,,Northern and Northwestern Virginia,,,1
124,430,Severe Weather,2/17/2006,,New York,,,
125,432,Severe Winter Storm,2/27/2006,,Northern and Central California,,,1
126,434,Severe Weather,3/9/2006,,"Arkansas, Mississippi, Louisiana",,,
127,435,Severe Weather,3/12/2006,,Illinois,Springfield,,
128,445,Severe Weather,4/21/2006,,Texas,Houston,,
129,453,Severe Weather,5/25/2006,,"Southwest Ohio, Northern Kentucky, Central Indiana",,,1
130,456,Severe Weather,6/1/2006,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia, Bucks County",
131,457,Severe Thunderstorms,6/1/2006,,Central Maryland,,,1
132,458,Severe Thunderstorm,6/11/2006,,North Carolina,Charlotte,,
133,459,Severe Thunderstorms,6/22/2006,,"Ohio, Indiana",,,
134,461,Severe Thunderstorms,7/2/2006,,Northern Virginia,,,1
135,462,Severe Thunderstorms,7/4/2006,,Northern Virginia,,,1
136,473,Severe Thunderstorms,7/27/2006,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia, Bucks County",
137,481,Severe Thunderstorms,8/2/2006,,New England,,,1
138,484,Severe Thunderstorm,8/10/2006,,Southwest Idaho and Eastern Oregon,,,1
139,493,Severe Thunderstorms,9/28/2006,,"North, Central and Eastern Virginia and Northern North Carolina",,,1
140,495,Severe Thunderstorms,10/2/2006,,Illinois,Chicago,,
141,498,Snow Storm,10/12/2006,,Western New York State,,,1
142,499,Snow Storm,10/12/2006,,Western New York State,,,1
143,500,Earthquakes,10/15/2006,,Hawaii,Maui,,
144,501,Earthquakes,10/15/2006,,Island,Oahu,,
145,502,High Winds,10/20/2006,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia, Bucks County",
146,505,High Winds,11/15/2006,,Texas,Houston,,
147,506,High Winds,11/15/2006,,Washington,,"Whatcom, Skagit Counties",
148,509,Severe Weather,11/15/2006,,Georgia,,,
149,511,Ice Storm,11/30/2006,,"Missouri, Illinois",,,
150,513,Wind Storm,12/1/2006,,Ohio,,,
151,515,Wind Storm,12/13/2006,,Western Washington,,,1
152,516,Wind Storm,12/14/2006,,Washington,Seattle,,
153,517,Wind Storm,12/14/2006,,Washington,,Snohomish County,
154,518,Wind Storm,12/14/2006,,"Oregon, Washington, Idaho, Montana",,,
155,519,HIgh Winds,12/14/2006,,State of Oregon Coastal area,,,1
156,520,High Winds,12/14/2006,,Washington,Tacoma ,South Pierce County,
157,521,High Winds,12/14/2006,,Oregon,,"Multnomah, Clackamas, Washington, Marion",
158,523,Severe Weather,12/26/2006,,Northern California,,,1
159,525,Severe Weather,12/30/2006,,Nebraska,,"Gosper, Harlan, Franklin, Webster, Clay, Adams, Kearney, Phelps, Dawson, Buffalo, Hall, Hamilton, Sherman, Custer, Valley, Greeley, Howard, Merrick, York, Fillmore, Nance, Boone, Wheeler, Madison, Antelope, Pierce, Platte, Seward",
160,531,Ice Storm,1/13/2007,,"Missouri, Illinois",,,
161,532,Ice Storm,1/13/2007,,Eastern and Lower Michigan,,,1
162,535,Ice/Wind Storm,2/13/2007,,Indiana and Southwest Ohio,,,1
163,536,Winter Storm,2/13/2007,,Central Maryland,,,1
164,537,Ice Storm,2/24/2007,,Illinois,Rock Island,,
165,538,Ice Storm,2/24/2007,,Central Iowa and Cedar Rapids areas,,,1
166,539,Ice Storm,2/24/2007,,Iowa,Cedar Rapids,,
167,540,Winter Storm,2/28/2007,,Northern California,,,1
168,542,Major Storm,3/1/2007,,"Parts of Alabama, Mississippi, Georgia, Florida",,,1
169,543,Severe Thunderstorms,3/31/2007,,Texas,Houston,,
170,546,High Winds,4/12/2007,,California,Los Angeles,,
171,548,High Winds,4/14/2007,,"Massachusetts, New Hampshire, Rhode Island",,,
172,549,Severe Thunderstorms,4/16/2007,,New Hampshire,,,
173,551,HIgh Winds,4/16/2007,,North and South Carolina,,,1
174,552,Severe Thunderstorms,4/16/2007,,Maryland,Baltimore City,,
175,553,High Winds,4/16/2007,,"North, East and Central Virginia/Parts of Northeast North Carolina",,,1
176,555,Severe Storms,5/2/2007,,Texas,,"Dallas, Fort Worth",
177,558,Severe Thunderstorms,5/15/2007,,Southeastern Michigan,,,1
178,559,Severe Storm,5/16/2007,,Connecticut,,,
179,564,Lightning,6/27/2007,,"Northern Manhattan NY (Yorkville) and SW Bronx (Motthaven, Melrose, High Bridge Sections)",,,1
180,571,Severe Storm,7/5/2007,,Southeastern Michigan,,,1
181,573,Major Storms,7/10/2007,,Eastern New York,,,1
182,575,Severe Weather,7/18/2007,,Northern Counties of Illinois,,,1
183,576,Major Storm,7/19/2007,,Southwestern Region of Service Territory,,,1
184,577,Major Storms,7/19/2007,,"North, East and Central Virginia",,,1
185,582,Severe Thunderstorms,8/9/2007,,Pennsylvania,Pittsburgh,,
186,584,Severe Thunderstorm,8/13/2007,,Missouri,,,
187,586,Severe Weather,8/16/2007,,Virginia and Eastern North Carolina - Primarily in Central Virginia,,,1
188,587,Severe Thunderstorms,8/19/2007,,Central and Eastern Virginia,,,1
189,588,Severe Storms,8/23/2007,,Northern Illinois,,,1
190,589,Severe Storm,8/24/2007,,Southeastern Michigan,,,1
191,607,High Winds,10/18/2007,,Western Washington,,,1
192,618,Ice Storm,12/10/2007,,Oklahoma,Tulsa,,
193,619,Ice Storm,12/11/2007,,Eastern half of the State of Kansas,,,1
194,621,Severe Storm,12/23/2007,,The Entire ComEd Service Territory,,,1
195,622,Winter Storm,12/23/2007,,Lower 2/3 of Michigan Lower Peninsula,,,1
196,627,Severe Thunderstorms,1/29/2008,,"Arkansas, Mississippi",,,
197,628,Wind/Ice Storm,1/29/2008,,Southeastern Michigan,,,1
198,629,High Winds,1/29/2008,,Ohio,Dayton,,
199,630,High Winds,1/30/2008,,"Western, New York",,,1
200,634,Severe Weather,2/5/2008,,State of Kentucky,,,1
201,635,Severe Weather,2/6/2008,,Mid to West Tennessee,,,1
202,637,Severe Weather,2/10/2008,,"Pennsylvania, West Virginia, Virginia, Maryland",,,
203,638,High Winds,2/10/2008,,"Virginia, West Virginia, Ohio, Pennsylvania",,,
204,639,High Winds,2/10/2008,,Virginia and West Virginia Area of AEP,,,1
205,640,High Winds,2/10/2008,,Dominion Service Territory,,,1
206,641,High Winds,2/10/2008,,North Carolina,Greensboro,,
207,642,Severe Weather,2/12/2008,,"Arkansas, Mississippi, Louisiana",,,
208,643,Ice Storm,2/13/2008,,Maine,,,
209,647,Thunderstorms,2/26/2008,,"Alabama, Georgia",,,
210,658,Thunderstorms,3/4/2008,,North and South Carolina,,,1
211,659,Windstorm,3/8/2008,,Virginia and Eastern Part of North Carolina,,,1
212,660,Severe Weather,3/8/2008,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia and Bucks County,",
213,661,Major Storm,3/15/2008,,Parts of Alabama and Georgia,,,1
214,663,Severe Thunderstorms,4/4/2008,,"Arkansas, Louisiana, Mississippi",,,
215,664,Severe Weather,4/9/2008,,"North, Central and East Texas",,,1
216,667,Severe Thunderstorms,5/11/2008,,Georgia,,,
217,669,Severe Storm,5/12/2008,,New Jersey,,"Cape May, Cumberland, Gloucester, Salem, Camden, Atlantic, Burlington County ",
218,671,Severe Storms,5/30/2008,,Northern and Western Counties of Illinois,,,1
219,673,Severe Thunderstorms,5/30/2008,,Indiana,,Northeastern Marion County ,
220,675,Severe Weather,6/3/2008,,"Maryland, West Virginia, Virginia",,,
221,677,Severe Storms,6/4/2008,,Entire BGE Service Territory,,,1
222,678,Thunderstorms,6/4/2008,,Northern Virginia,,,1
223,681,Severe Weather,6/8/2008,,The Entire ComEd Territory,,,1
224,682,Severe Storm,6/8/2008,,Southwestern Michigan (DECO Service Territory),,,1
225,685,Severe Storm,6/10/2008,,Upstate New York,,,1
226,687,Severe Storms,6/10/2008,,New Jersey,,"Bergen, Essex, Hudson ",
227,688,Severe Thunderstorms,6/10/2008,,Pennsylvania,,"Chester, Montgomery, Delaware, Philadelphia and Bucks County,",
228,689,Storm,6/10/2008,,All Six New England States,,,1
229,697,Severe Weather,6/15/2008,,The Entire ComEd Territory,,,1
230,699,Thunderstorms,6/16/2008,,Northern Virginia,,,1
231,700,Severe Thunderstorms,6/17/2008,,"North, Central and East Texas",,,1
232,707,Thunderstorms,6/26/2008,,Southeastern Michigan (DTE Service Territory),,,1
233,708,Severe Wind Storm,6/27/2008,,Nebraska,Omaha,,
234,711,Severe Weather,7/2/2008,,Lower 2/3 of Michigan's Lower Peninsula,,,1
235,715,Thunderstorms,7/2/2008,,Southeastern Michigan (DTE Service Territory),,,1
236,718,Storm,7/21/2008,,Illinois,"Sioux City, Carroll, Des Moines, Iowa City, and Davenport Iowa, Rock Island, Moline",,
237,719,Severe Thunderstorms,7/22/2008,,Indiana,,,
238,720,Severe Thunderstorms,7/22/2008,,Southwest Ohio,,,1
239,722,Hurricane Dolly,7/23/2008,,Texas,"Port Isabel, Harlingen, Weslaco, Pharr, San Benito, Mission, McAllen, Edinburg",,
240,730,Severe Thunderstorms,8/2/2008,,"Georgia, Alabama",,,
241,731,Severe Thunderstorms,8/3/2008,,"Mississippi, Louisiana, Texas",,,
242,732,Severe Weather,8/4/2008,,The ComEd Territory,,,1
243,733,Severe Storms,8/5/2008,,Northwest Indiana,,,1
244,744,Hurricane Gustav,8/31/2008,,"Louisiana, Mississippi, Arkansas",,,
245,746,Hurricane Gustav,9/1/2008,,Primarily South and Central Louisiana,,,1
246,747,Hurricane Gustav,9/1/2008,,"Bayou Division and North Lake Division, Louisiana",,,1
247,751,Hurricane Ike,9/12/2008,,"Primarily Southeast Texas, Louisiana, and Arkansas",,,1
248,752,Hurricane Ike,9/12/2008,,Texas,Houston,,
249,753,Hurricane Ike,9/12/2008,,Texas,Houston,,
250,754,Hurricane Ike,9/12/2008,,Texas,"Galveston, Brazoria County",,
251,755,Hurricane Ike,9/13/2008,,Southwest Louisiana,,,1
252,761,Hurricane Ike,9/13/2008,,"North, Central and East Texas",,,1
253,762,Hurricane Ike,9/13/2008,,"Texas, Louisana",,,
254,764,Hurricane Ike,9/14/2008,,"Missouri, Illinois",,,
255,765,High Winds,9/14/2008,,Kentucky,Owensboro,,
256,767,Hurricane Ike,9/14/2008,,Ohio,Dayton ,,
257,768,Wind Storm,9/14/2008,,"Northern Indiana, Central and Central Southern Ohio",,,1
258,769,Wind Storm,9/14/2008,,Western Pennsylvania,,,1
259,770,Wind Storm,9/14/2008,,"Southern, Eastern, and Central Ohio",,,1
260,771,Wind Storm,9/14/2008,,Northeast Ohio,,,1
261,778,Severe Storm,10/25/2008,,Connecticut,,,
262,788,Snow Storm,12/11/2008,,"Southern Louisiana, Southern and Central Mississippi",,,1
263,789,Ice Storm,12/11/2008,,New York State,,"Northern Dutchess County, Western Ulster County",
264,790,Ice Storm,12/12/2008,,New England,,,1
265,791,Ice Storm,12/12/2008,,Eastern New York,,,1
266,792,Ice Storm,12/12/2008,,Southern and Central Maine,,,1
267,795,Ice Storm,12/19/2008,,"Indiana, Michigan",,,
268,796,Ice Storm,12/19/2008,,Northwest Indiana,,,1
269,803,Lightning,12/26/2008,,Hawaii,Oahu,,
270,804,Wind Storm,12/27/2008,,Southeastern Michigan,,,1
271,805,Wind Storm,12/28/2008,,Michigan Lower Peninsula,,,1
272,806,Wind Storm,12/28/2008,,Michigan Lower Peninsula,,,1
273,814,Severe Storm,1/5/2009,,North and Central Texas,,,1
274,815,High Winds,1/7/2009,,Piedmont of North and South Carolina,,,1
275,818,Shed Load,1/22/2009,,Indiana,Crawfordsville,,
276,819,Ice Storm,1/27/2009,,Kentucky,,,
277,820,Ice Storm,1/27/2009,,Central and Eastern Kentrucky,,,1
278,821,Ice Storm,1/27/2009,,Western Kentucky and Southern Indiana,,,1
279,822,Winter Storm,1/27/2009,,South Central and Southeast Missouri,,,1
280,823,Ice Storm,1/27/2009,,Northern Arkansas,,,1
281,824,Ice/Snow Storm,1/27/2009,,CSWS-AEP West,,,1
282,825,Ice Storm,1/27/2009,,Northern Arkansas,,,1
283,826,Ice Storm,1/27/2009,,TVA Service Territory,,,1
284,827,Winter Storm,1/28/2009,,East Central Missouri,,,1
285,828,Winter Storm,1/28/2009,,"Illinois, Indiana, Ohio, Kentucky",,,
286,829,Ice Storm,1/28/2009,,Kentucky,Henderson,Henderson County,
287,830,Ice Storm,1/28/2009,,Indiana,Evansville,,
288,831,Ice/Snow Storm,1/28/2009,,Southern Indiana,,,1
289,832,Ice Storm,1/28/2009,,Northeast Tennessee and Southwest Kentucky,,,1
290,833,Ice/Snow Storm,1/28/2009,,Northern Kentucky and Southwest Ohio,,,1
291,835,High Winds,2/11/2009,,Texas,Houston,,
292,836,Severe Thunderstorms,2/11/2009,,"Kentucky, West Virginia, Ohio",,,
293,837,Severe Thunderstorms,2/11/2009,,"Maryland, Virginia, West Virginia, Pennsylvania",,,
294,838,Severe Thunderstorms,2/11/2009,,Kentucky,,,
295,839,Severe Thunderstorms,2/11/2009,,"Kentucky, Ohio",,,1
296,840,High Winds,2/12/2009,,Central and Eastern Ohio,,,1
297,841,High Winds,2/12/2009,,Western and North Eastern Pennsylvania,,,1
298,842,High Winds,2/13/2009,,Central and Eastern Ohio,,,1
299,843,Ice/Snow Storm,2/23/2009,,Southern Central and Western Maine,,,1
300,846,Severe Weather,3/1/2009,,Southern Balancing Area,,,1
301,847,Ice/Snow Storm,3/1/2009,,Duke Energy Carolinas Balance Authority,,,1
302,848,Winter Storm,3/1/2009,,Central Virginia - Spotsylvania County,,,1
303,858,Winter Storm,4/6/2009,,"Michigan, Lower Peninsula",,,1
304,859,Severe Thunderstorms,4/10/2009,,"Alabama, Georgia",,,
305,865,High Winds,4/27/2009,, Texas,"Houston, Galveston",,
306,867,Severe Thunderstorm,5/8/2009,,SW Missouri,,,1
307,868,Severe Thunderstorm,5/8/2009,,Southern Illinois,,,1
308,872,Severe Thunderstorms,6/9/2009,,Central Maryland,,,1
309,873,Severe Storms,6/10/2009,,North and Central Texas,,,1
310,874,Severe Storm,6/12/2009,,Tennessee,Chattanooga,,
311,875,Severe Thunderstorms,6/12/2009,,"Arkansas, Mississippi",,,
312,876,Severe Thunderstorm,6/12/2009,,Georgia,,,
313,878,Severe Storm,6/19/2009,,Michigan Lower Peninsula,,,1
314,879,Severe Storm,6/19/2009,,The Entire ComEd Service Territory,,,1
315,883,Severe Thunderstorms,6/26/2009,,"Southwest Ohio, Northern Kentudky, Central and Southern Indiana",,,1
316,884,Severe Thunderstorms,6/26/2009,,Central Connecticut,,,1
317,897,Thunderstorms,7/18/2009,,Texas,"Houston, Galveston",,
318,898,Severe Thunderstorm,7/20/2009,,Colorado,Denver,"Jefferson, Adams, Arapahoe",1
319,903,Highwinds,8/2/2009,,Pennsyvania,,"Chester, Montgomery, Delaware, Philadelphia, Bucks ",
320,904,Thunderstorms,8/4/2009,,"Northern Kentucky, Southwest Ohio and Central and South Indiana",,,1
321,907,Severe Thunderstorms,8/9/2009,,"Michigan, Lower Peninsula",,,1
322,908,Thunderstorms,8/12/2009,,Texas,Houston,,
323,909,Thunderstorms,8/21/2009,,Texas,Houston,,
324,914,Severe Storms,10/7/2009,,Southeast Michigan,,,1
325,916,Winter Storm,10/9/2009,,Arkansas and North Louisiana,,,1
326,917,Ice,10/13/2009,,Southeastern Wyoming,,,1
327,918,High Winds,10/13/2009,,California,,Sacramento County,
328,925,Severe Weather,12/8/2009,,Arizona,,,
329,927,Severe Weather,12/9/2009,,Ohio,,,
330,928,Severe Weather,12/10/2009,,Michigan,,,
331,929,Severe Weather,12/18/2009,,"West Virginia, Kentucky, Ohio",,,
332,930,Severe Weather,12/18/2009,,Western North Carolina,,,1
333,939,Severe Storm,1/18/2010,,Northern and Central California,,,1
334,940,Severe Storm,1/19/2010,,California,,San Francisco,
335,941,Severe Storm,1/19/2010,,California,San Diego,Orange County,
336,942,Severe Storm,1/20/2010,,California,Los Angeles,,
337,943,Ice Storm,1/28/2010,,Oklahoma,,,
338,946,Winter Storm,2/5/2010,,Southern NJ,,,1
339,947,Winter Storm,2/5/2010,,North and South Carolina,,,1
340,948,Winter Storm,2/5/2010,,Maryland,,"Prince Georges, Montgomery County ",
341,949,Winter Storm,2/5/2010,,Southwestern Pennsylvania,,,1
342,950,Winter Storm,2/5/2010,,"Indiana, Ohio, West Virginia, Virginia",,,
343,951,Winter Storm,2/6/2010,,"Virginia, North Carolina",,,
344,952,Winter Storm,2/6/2010,,Delmarva Peninsula,,,1
345,953,Winter Storm,2/9/2010,,Southeastern Pennsylvania,,,1
346,954,Winter Storm,2/11/2010,,Texas,"Dallas, Fort Worth ",,
347,955,Winter Storm,2/12/2010,,"East Texas, Western Arkansas, Northern Lousiania",,,1
348,956,Winter Storm,2/14/2010,,Western Pennsylvania nd Northeast Central WV,,,1
349,958,Winter Storm,2/23/2010,,Upstate New York,,,1
350,959,Winter Storm,2/25/2010,,"Southeastern New York, Northern New Jersey",,,1
351,960,Winter Storm,2/25/2010,,New York,New York City,,
352,961,Winter Storm,2/25/2010,,Southern Maine and New Hampshire,,,1
353,972,Severe Thunderstorms,4/16/2010,,Southwestern Pennsylvania,,,1
354,978,Thunderstorms,5/2/2010,,"Tennessee, Mississippi",,,
355,983,Severe Weather,6/2/2010,,Texas,San Antonio,,
356,986,Thunderstorms,6/8/2010,,Southeastern Texas,,,1
357,994,Thunderstorms,6/18/2010,,Northwest Indiana,,,1
358,995,Severe Weather,6/18/2010,,Illinois,Chicago,,
359,996,Thunderstorms,6/18/2010,,Southern Portion of Lower Michigan,,,1
360,997,Severe Weather,6/18/2010,,"Indiana, Michigan",,,
361,998,Severe Weather,6/18/2010,,Michigan,Detroit,,
362,999,Thunderstorms,6/21/2010,,Ohio,Cincinnati,,
